"","Season","Age","Tm","Lg","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","NAME"
"117","2018-19",20,"CHO","NBA","SF","80","25","21.2","3.0","6.4",".464","0.8","2.5",".325","2.2","3.9",".553",".527","0.7","1.0",".753","0.8","3.2","4.0","1.2","0.7","0.6","0.6","1.4","7.5","Bridges,M"
"118","2019-20",21,"CHO","NBA","SF","65","64","30.7","4.9","11.6",".424","1.5","4.6",".330","3.4","7.0",".486",".489","1.6","2.0",".809","1.4","4.2","5.6","1.8","0.6","0.7","1.5","2.0","13.0","Bridges,M"
"119","2020-21",22,"CHO","NBA","PF","66","19","29.3","4.7","9.4",".503","1.8","4.4",".400","3.0","5.0",".593",".596","1.5","1.7",".867","1.2","4.8","6.0","2.2","0.7","0.8","1.6","2.2","12.7","Bridges,M"
"120","2021-22",23,"CHO","NBA","PF","57","57","36.0","7.4","15.4",".481","1.8","5.9",".308","5.6","9.5",".588",".540","3.3","4.1",".796","1.2","6.0","7.1","3.6","1.1","0.9","1.9","2.6","19.9","Bridges,M"
"121","2019-20",21,"CHO","NBA","PF","58","57","30.3","4.6","10.2",".455","1.5","4.0",".374","3.1","6.2",".507",".528","1.5","2.3",".647","1.0","4.4","5.4","2.1","0.9","0.8","1.6","2.7","12.2","Washington,P"
"122","2020-21",22,"CHO","NBA","PF","64","61","30.5","4.7","10.7",".440","1.8","4.5",".386","3.0","6.2",".480",".522","1.7","2.3",".745","1.5","5.1","6.5","2.5","1.1","1.2","2.0","2.7","12.9","Washington,P"
"123","2021-22",23,"CHO","NBA","PF","42","5","24.9","3.4","7.6",".445","1.8","4.7",".384","1.6","2.9",".545",".564","1.0","1.5",".721","1.3","4.1","5.4","2.0","0.8","0.9","1.3","2.5","9.7","Washington,P"
"124","2013-14",23,"BRK","NBA","C","70","22","18.2","2.8","4.3",".659","0.0","0.0",".000","2.8","4.3",".666",".659","1.7","2.8",".626","1.4","3.0","4.4","0.9","0.7","0.8","1.1","2.4","7.4","Plumlee,M"
"125","2014-15",24,"BRK","NBA","C","82","45","21.3","3.4","6.0",".573","0.0","0.0",".000","3.4","5.9",".576",".573","1.9","3.9",".495","2.1","4.1","6.2","0.9","0.8","0.8","1.3","2.5","8.7","Plumlee,M"
"126","2015-16",25,"POR","NBA","C","82","82","25.4","3.3","6.3",".516","0.0","0.0",".000","3.3","6.3",".520",".516","2.6","4.1",".642","2.5","5.2","7.7","2.8","0.8","1.0","1.9","3.1","9.1","Plumlee,M"
"127","2016-17",26,"TOT","NBA","C","81","64","26.5","4.1","7.7",".536","0.0","0.1",".000","4.1","7.6",".541",".536","2.1","3.7",".580","2.1","5.4","7.5","3.5","0.9","1.1","1.7","2.8","10.4","Plumlee,M"
"128","2016-17",26,"POR","NBA","C","54","54","28.1","4.4","8.2",".532","0.0","0.1",".000","4.4","8.1",".538",".532","2.4","4.1",".567","2.2","5.8","8.0","4.0","0.9","1.2","1.6","2.8","11.1","Plumlee,M"
"129","2016-17",26,"DEN","NBA","C","27","10","23.4","3.7","6.7",".547","0.0","0.0",".000","3.7","6.7",".550",".547","1.7","2.8",".618","1.9","4.6","6.4","2.6","0.7","1.1","1.7","2.9","9.1","Plumlee,M"
"130","2017-18",27,"DEN","NBA","C","74","26","19.4","3.0","5.0",".601","0.0","0.0",".000","3.0","5.0",".602",".601","1.1","2.4",".458","1.8","3.6","5.4","1.9","0.7","1.1","1.4","2.5","7.1","Plumlee,M"
"131","2018-19",28,"DEN","NBA","C","82","17","21.1","3.2","5.4",".593","0.0","0.1",".200","3.2","5.3",".602",".595","1.4","2.4",".561","2.0","4.4","6.4","3.0","0.8","0.9","1.5","3.1","7.8","Plumlee,M"
"132","2019-20",29,"DEN","NBA","C","61","1","17.3","2.9","4.7",".615","0.0","0.1",".000","2.9","4.6",".625",".615","1.4","2.5",".535","1.6","3.6","5.2","2.5","0.5","0.6","1.3","2.3","7.2","Plumlee,M"
"133","2020-21",30,"DET","NBA","C","56","56","26.8","4.2","6.8",".614","0.0","0.1",".000","4.2","6.7",".626",".614","2.0","3.0",".669","2.6","6.7","9.3","3.6","0.8","0.9","1.9","3.3","10.4","Plumlee,M"
"134","2021-22",31,"CHO","NBA","C","50","50","25.7","3.0","4.7",".634","0.0","0.0",".000","3.0","4.7",".639",".634","0.8","2.3",".368","2.6","5.5","8.1","3.1","0.9","0.6","1.4","3.1","6.8","Plumlee,M"
"135","2009-10",20,"TOR","NBA","SG","77","65","21.6","3.3","6.6",".498","0.1","0.2",".250","3.3","6.4",".506",".502","1.9","2.5",".763","0.9","2.0","2.9","0.7","0.6","0.2","0.8","2.3","8.6","Derozan,D"
"136","2010-11",21,"TOR","NBA","SG","82","82","34.8","6.6","14.1",".467","0.1","0.6",".096","6.5","13.4",".485",".469","4.0","4.9",".813","0.9","2.9","3.8","1.8","1.0","0.4","1.8","2.6","17.2","Derozan,D"
"137","2011-12",22,"TOR","NBA","SG","63","63","35.0","6.0","14.3",".422","0.4","1.5",".261","5.7","12.9",".440",".435","4.3","5.3",".810","0.6","2.7","3.3","2.0","0.8","0.3","2.0","2.6","16.7","Derozan,D"
"138","2012-13",23,"TOR","NBA","SG","82","82","36.7","6.7","15.0",".445","0.4","1.5",".283","6.3","13.5",".463",".459","4.3","5.2",".831","0.6","3.3","3.9","2.5","0.9","0.3","1.8","2.1","18.1","Derozan,D"
"139","2013-14",24,"TOR","NBA","SG","79","79","38.2","7.6","17.8",".429","0.8","2.7",".305","6.8","15.2",".451",".452","6.6","8.0",".824","0.6","3.7","4.3","4.0","1.1","0.4","2.2","2.5","22.7","Derozan,D"
"140","2014-15",25,"TOR","NBA","SG","60","60","35.0","6.8","16.5",".413","0.4","1.5",".284","6.4","15.0",".426",".426","6.0","7.2",".832","0.7","3.9","4.6","3.5","1.2","0.2","2.3","2.0","20.1","Derozan,D"
"141","2015-16",26,"TOR","NBA","SG","78","78","35.9","7.9","17.7",".446","0.6","1.8",".338","7.3","15.9",".458",".463","7.1","8.4",".850","0.8","3.7","4.5","4.0","1.0","0.3","2.2","2.1","23.5","Derozan,D"
"142","2016-17",27,"TOR","NBA","SG","74","74","35.4","9.7","20.9",".467","0.4","1.7",".266","9.3","19.2",".484",".477","7.4","8.7",".842","0.9","4.3","5.2","3.9","1.1","0.2","2.4","1.8","27.3","Derozan,D"
"143","2017-18",28,"TOR","NBA","SG","80","80","33.9","8.1","17.7",".456","1.1","3.6",".310","7.0","14.1",".494",".488","5.8","7.0",".825","0.7","3.2","3.9","5.2","1.1","0.3","2.2","1.9","23.0","Derozan,D"
"144","2018-19",29,"SAS","NBA","SG","77","77","34.9","8.2","17.1",".481","0.1","0.6",".156","8.1","16.5",".492",".483","4.8","5.7",".830","0.7","5.3","6.0","6.2","1.1","0.5","2.6","2.3","21.2","Derozan,D"
"145","2019-20",30,"SAS","NBA","SF","68","68","34.1","8.2","15.4",".531","0.1","0.5",".257","8.1","14.9",".540",".535","5.6","6.6",".845","0.6","4.9","5.5","5.6","1.0","0.3","2.4","2.6","22.1","Derozan,D"
"146","2020-21",31,"SAS","NBA","PF","61","61","33.7","7.5","15.1",".495","0.3","1.2",".257","7.1","13.9",".515",".505","6.3","7.2",".880","0.7","3.6","4.2","6.9","0.9","0.2","2.0","2.1","21.6","Derozan,D"
"147","2021-22",32,"CHI","NBA","PF","55","55","35.6","10.3","19.9",".517","0.6","1.8",".343","9.7","18.1",".535",".533","6.9","8.0",".866","0.8","4.4","5.2","5.1","0.9","0.3","2.3","2.2","28.1","Derozan,D"
"148","2014-15",19,"MIN","NBA","PG","77","40","24.7","3.7","8.8",".422","0.7","2.2",".341","3.0","6.6",".449",".465","1.9","2.3",".842","0.4","2.4","2.8","3.6","0.7","0.1","2.5","2.1","10.1","LaVine,Z"
"149","2015-16",20,"MIN","NBA","SG","82","33","28.0","5.3","11.7",".452","1.5","3.9",".389","3.8","7.8",".482",".516","2.0","2.5",".793","0.3","2.5","2.8","3.1","0.8","0.2","1.9","2.4","14.0","LaVine,Z"
"150","2016-17",21,"MIN","NBA","SG","47","47","37.2","6.9","15.1",".459","2.6","6.6",".387","4.4","8.5",".515",".544","2.5","3.0",".836","0.4","3.0","3.4","3.0","0.9","0.2","1.8","2.2","18.9","LaVine,Z"
"151","2017-18",22,"CHI","NBA","SG","24","24","27.3","5.7","14.8",".383","1.8","5.1",".341","3.9","9.7",".405",".442","3.6","4.5",".813","0.4","3.5","3.9","3.0","1.0","0.2","1.8","2.3","16.7","LaVine,Z"
"152","2018-19",23,"CHI","NBA","SG","63","62","34.5","8.4","18.0",".467","1.9","5.1",".374","6.5","12.9",".504",".520","5.0","6.0",".832","0.6","4.0","4.7","4.5","1.0","0.4","3.4","2.2","23.7","LaVine,Z"
"153","2019-20",24,"CHI","NBA","SF","60","60","34.8","9.0","20.0",".450","3.1","8.1",".380","5.9","11.9",".497",".526","4.5","5.6",".802","0.7","4.1","4.8","4.2","1.5","0.5","3.4","2.2","25.5","LaVine,Z"
"154","2020-21",25,"CHI","NBA","SG","58","58","35.1","9.8","19.4",".507","3.4","8.2",".419","6.4","11.1",".571",".596","4.4","5.1",".849","0.6","4.4","5.0","4.9","0.8","0.5","3.5","2.4","27.4","LaVine,Z"
"155","2021-22",26,"CHI","NBA","SF","47","47","34.6","8.7","18.1",".482","2.9","7.2",".399","5.9","11.0",".536",".561","4.2","4.9",".869","0.3","4.6","4.9","4.5","0.6","0.4","2.7","1.7","24.6","LaVine,Z"
"156","2021-22",22,"CHI","NBA","SG","54","20","25.9","3.2","6.2",".523","0.9","2.3",".407","2.3","3.9",".590",".598","0.8","1.1",".677","0.3","2.5","2.8","3.1","0.7","0.4","1.2","2.2","8.1","Dosunmu,A"
"157","2019-20",26,"BOS","NBA","SG","48","2","9.8","1.3","2.6",".500","0.2","0.7",".273","1.1","1.9",".581",".536","0.6","0.9",".667","0.5","1.4","1.9","0.5","0.5","0.2","0.5","0.9","3.4","Green,J"
"158","2020-21",27,"TOT","NBA","SFSG","41","2","11.5","1.3","2.5",".520","0.2","0.7",".333","1.0","1.8",".597",".569","0.7","1.0",".750","0.6","1.1","1.7","0.4","0.7","0.1","0.5","1.1","3.6","Green,J"
"159","2020-21",27,"BOS","NBA","SF","25","2","13.8","1.6","2.8",".549","0.3","0.9",".318","1.3","2.0",".653",".599","0.8","1.2",".667","0.8","1.3","2.1","0.4","0.7","0.1","0.5","1.3","4.2","Green,J"
"160","2020-21",27,"CHI","NBA","SG","16","0","8.0","0.9","1.9",".452","0.2","0.5",".375","0.7","1.4",".478",".500","0.6","0.6","1.000","0.4","0.8","1.2","0.4","0.6","0.3","0.4","0.8","2.6","Green,J"
"161","2021-22",28,"CHI","NBA","SF","42","31","24.2","2.8","5.2",".546","0.5","1.5",".349","2.3","3.7",".626",".596","1.5","1.8",".824","1.6","2.8","4.4","1.1","0.9","0.5","0.6","2.1","7.6","Green,J"
"162","2011-12",21,"PHI","NBA","C","51","15","15.9","2.6","5.7",".450","0.1","0.2",".375","2.5","5.5",".452",".455","0.4","0.7",".529","1.7","3.1","4.8","0.6","0.4","0.7","0.6","2.2","5.5","Vucevic,N"
"163","2012-13",22,"ORL","NBA","C","77","77","33.2","6.0","11.5",".519","0.0","0.0",".000","6.0","11.5",".520",".519","1.1","1.6",".683","3.5","8.4","11.9","1.9","0.8","1.0","1.8","2.8","13.1","Vucevic,N"
"164","2013-14",23,"ORL","NBA","C","57","57","31.8","6.2","12.2",".507","0.0","0.0","","6.2","12.2",".507",".507","1.8","2.4",".766","3.2","7.7","11.0","1.8","1.1","0.8","2.0","3.0","14.2","Vucevic,N"
"165","2014-15",24,"ORL","NBA","C","74","74","34.2","8.5","16.3",".523","0.0","0.1",".333","8.5","16.2",".524",".524","2.2","2.9",".752","3.2","7.7","10.9","2.0","0.7","0.7","2.0","3.0","19.3","Vucevic,N"
"166","2015-16",25,"ORL","NBA","C","65","60","31.3","8.2","16.1",".510","0.0","0.1",".222","8.2","16.0",".512",".511","1.7","2.3",".753","2.7","6.2","8.9","2.8","0.8","1.1","1.9","2.7","18.2","Vucevic,N"
"167","2016-17",26,"ORL","NBA","C","75","55","28.8","6.4","13.7",".468","0.3","1.0",".307","6.1","12.7",".481",".480","1.4","2.1",".669","2.3","8.0","10.4","2.8","1.0","1.0","1.6","2.4","14.6","Vucevic,N"
"168","2017-18",27,"ORL","NBA","C","57","57","29.5","7.0","14.7",".475","1.1","3.6",".314","5.9","11.2",".527",".513","1.4","1.6",".819","1.8","7.4","9.2","3.4","1.0","1.1","1.9","2.5","16.5","Vucevic,N"
"169","2018-19",28,"ORL","NBA","C","80","80","31.4","8.8","16.9",".518","1.1","2.9",".364","7.7","14.0",".549",".549","2.2","2.8",".789","2.8","9.2","12.0","3.8","1.0","1.1","2.0","2.0","20.8","Vucevic,N"
"170","2019-20",29,"ORL","NBA","C","62","62","32.2","8.0","16.7",".477","1.6","4.7",".339","6.4","12.0",".531",".525","2.1","2.7",".784","2.3","8.6","10.9","3.6","0.9","0.8","1.4","2.2","19.6","Vucevic,N"
"171","2020-21",30,"TOT","NBA","C","70","70","33.5","9.5","19.9",".477","2.5","6.3",".400","7.0","13.7",".513",".540","1.9","2.2",".840","2.1","9.6","11.7","3.8","0.9","0.7","1.8","2.0","23.4","Vucevic,N"
"172","2020-21",30,"ORL","NBA","C","44","44","34.1","9.9","20.6",".480","2.7","6.5",".406","7.3","14.1",".515",".545","2.1","2.5",".827","2.0","9.8","11.8","3.8","1.0","0.6","1.9","1.8","24.5","Vucevic,N"
"173","2020-21",30,"CHI","NBA","C","26","26","32.6","8.8","18.8",".471","2.3","5.8",".388","6.6","12.9",".509",".532","1.5","1.8",".870","2.3","9.3","11.5","3.9","0.9","0.8","1.7","2.2","21.5","Vucevic,N"
"174","2021-22",31,"CHI","NBA","C","52","52","33.9","7.7","16.2",".474","1.5","4.8",".317","6.2","11.4",".541",".522","1.3","1.7",".756","2.0","9.7","11.7","3.6","1.0","1.2","1.9","2.5","18.2","Vucevic,N"
"175","2019-20",20,"CLE","NBA","SG","59","59","30.9","4.7","11.8",".401","1.8","5.0",".355","3.0","6.8",".434",".476","1.1","1.2",".875","0.5","1.4","1.9","3.9","0.7","0.1","2.6","1.6","12.3","Garland,D"
"176","2020-21",21,"CLE","NBA","PG","54","50","33.1","6.7","14.9",".451","1.9","4.9",".395","4.8","9.9",".479",".517","2.1","2.4",".848","0.4","2.0","2.4","6.1","1.2","0.1","3.0","2.0","17.4","Garland,D"
"177","2021-22",22,"CLE","NBA","PG","47","47","34.6","7.8","16.3",".477","2.6","6.8",".378","5.2","9.5",".547",".555","2.2","2.4",".911","0.5","2.8","3.3","8.0","1.2","0.1","3.7","1.7","20.3","Garland,D"
"178","2020-21",20,"CLE","NBA","SG","67","67","32.4","3.5","8.3",".420","0.9","3.2",".290","2.6","5.1",".501",".476","1.7","2.3",".726","1.0","2.1","3.1","1.9","0.9","0.4","1.3","2.8","9.6","Okoro,I"
"179","2021-22",21,"CLE","NBA","SF","43","37","28.8","3.2","6.8",".464","0.8","2.7",".316","2.3","4.2",".559",".526","1.8","2.3",".778","1.0","2.1","3.1","1.9","0.8","0.3","1.0","2.6","9","Okoro,I"
"180","2017-18",20,"CHI","NBA","PF","68","68","29.7","5.5","12.7",".434","2.1","5.9",".362","3.4","6.8",".497",".518","2.1","2.4",".843","1.2","6.3","7.5","1.2","0.6","0.6","1.2","1.5","15.2","Markkanen,L"
"181","2018-19",21,"CHI","NBA","PF","52","51","32.3","6.6","15.3",".430","2.3","6.4",".361","4.3","8.9",".479",".506","3.3","3.8",".872","1.4","7.6","9.0","1.4","0.7","0.6","1.6","2.3","18.7","Markkanen,L"
"182","2019-20",22,"CHI","NBA","PF","50","50","29.8","5.0","11.8",".425","2.2","6.3",".344","2.8","5.5",".518",".517","2.5","3.1",".824","1.2","5.1","6.3","1.5","0.8","0.5","1.6","1.9","14.7","Markkanen,L"
"183","2020-21",23,"CHI","NBA","PF","51","26","25.8","4.9","10.2",".480","2.3","5.8",".402","2.6","4.4",".582",".594","1.5","1.8",".826","0.7","4.6","5.3","0.9","0.5","0.3","1.0","1.5","13.6","Markkanen,L"
"184","2021-22",24,"CLE","NBA","PF","38","38","30.2","4.9","11.3",".436","2.0","5.9",".342","2.9","5.4",".539",".526","1.7","1.9",".863","1.1","4.2","5.3","1.5","0.8","0.6","0.8","1.8","13.6","Markkanen,L"
"185","2021-22",20,"CLE","NBA","PF","50","50","34.1","6.0","12.0",".503","0.4","1.4",".265","5.7","10.6",".534",".518","2.4","3.6",".672","1.9","6.2","8.1","2.6","0.8","1.6","2.0","2.0","14.9","Mobley,E"
"186","2017-18",19,"BRK","NBA","C","72","31","20.0","3.3","5.5",".589","0.1","0.2",".333","3.2","5.3",".599",".596","1.6","2.0",".776","2.0","3.4","5.4","0.7","0.4","1.2","1.1","2.0","8.2","Allen,J"
"187","2018-19",20,"BRK","NBA","C","80","80","26.2","4.2","7.1",".590","0.1","0.6",".133","4.1","6.5",".629",".595","2.5","3.5",".709","2.4","6.0","8.4","1.4","0.5","1.5","1.3","2.3","10.9","Allen,J"
"188","2019-20",21,"BRK","NBA","C","70","64","26.5","4.3","6.6",".649","0.0","0.1",".000","4.3","6.6",".658",".649","2.4","3.9",".633","3.1","6.5","9.6","1.6","0.6","1.3","1.1","2.3","11.1","Allen,J"
"189","2020-21",22,"TOT","NBA","C","63","45","29.6","4.7","7.7",".618","0.1","0.3",".316","4.6","7.3",".631",".624","3.2","4.6",".703","3.1","6.9","10.0","1.7","0.5","1.4","1.6","1.5","12.8","Allen,J"
"190","2020-21",22,"BRK","NBA","C","12","5","26.7","3.7","5.4",".677","0.0","0.0","","3.7","5.4",".677",".677","3.8","5.1",".754","3.2","7.3","10.4","1.7","0.6","1.6","1.8","1.8","11.2","Allen,J"
"191","2020-21",22,"CLE","NBA","C","51","40","30.3","5.0","8.2",".609","0.1","0.4",".316","4.9","7.8",".623",".616","3.1","4.5",".690","3.1","6.8","9.9","1.7","0.5","1.4","1.5","1.5","13.2","Allen,J"
"192","2021-22",23,"CLE","NBA","C","50","50","32.6","6.6","9.9",".666","0.0","0.2",".100","6.6","9.7",".678",".667","3.0","4.3",".702","3.6","7.4","11.0","1.8","0.7","1.3","1.8","1.8","16.2","Allen,J"
"193","2018-19",19,"DAL","NBA","SG","72","72","32.2","7.0","16.5",".427","2.3","7.1",".327","4.7","9.3",".503",".497","4.8","6.7",".713","1.2","6.6","7.8","6.0","1.1","0.3","3.4","1.9","21.2","Doncic,L"
"194","2019-20",20,"DAL","NBA","PG","61","61","33.6","9.5","20.6",".463","2.8","8.9",".316","6.7","11.7",".574",".531","7.0","9.2",".758","1.3","8.1","9.4","8.8","1.0","0.2","4.3","2.5","28.8","Doncic,L"
"195","2020-21",21,"DAL","NBA","PG","66","66","34.3","9.8","20.5",".479","2.9","8.3",".350","6.9","12.2",".567",".550","5.2","7.1",".730","0.8","7.2","8.0","8.6","1.0","0.5","4.3","2.3","27.7","Doncic,L"
"196","2021-22",22,"DAL","NBA","PG","43","43","35.4","9.6","21.3",".448","2.7","8.1",".329","6.9","13.2",".521",".510","5.3","7.2",".734","0.9","8.2","9.0","9.0","1.2","0.5","4.4","2.4","27","Doncic,L"
"197","2018-19",22,"DAL","NBA","PG","73","38","21.8","3.6","7.7",".467","0.9","2.5",".348","2.8","5.3",".523",".523","1.2","1.6",".725","0.3","2.0","2.3","3.2","0.5","0.1","1.2","1.7","9.3","Brunson,J"
"198","2019-20",23,"DAL","NBA","PG","57","16","17.9","3.2","6.8",".466","0.8","2.1",".358","2.4","4.7",".515",".522","1.1","1.3",".813","0.4","2.0","2.4","3.3","0.4","0.1","1.2","1.3","8.2","Brunson,J"
"199","2020-21",24,"DAL","NBA","PG","68","12","25.0","4.8","9.2",".523","1.2","2.9",".405","3.6","6.3",".578",".588","1.8","2.2",".795","0.4","3.0","3.4","3.5","0.5","0.0","1.2","1.6","12.6","Brunson,J"
"200","2021-22",25,"DAL","NBA","PG","57","39","32.0","6.4","12.9",".501","1.1","3.1",".364","5.3","9.8",".544",".544","2.1","2.6",".808","0.6","3.3","3.9","5.4","0.9","0.1","1.7","1.9","16.1","Brunson,J"
"201","2013-14",22,"LAC","NBA","SF","43","0","9.2","1.0","2.8",".355","0.5","1.7",".301","0.5","1.1",".438",".446","0.2","0.2",".778","0.3","1.0","1.3","0.3","0.2","0.0","0.3","0.6","2.7","Bullock,R"
"202","2014-15",23,"TOT","NBA","SF","36","2","9.4","0.7","1.9",".343","0.4","1.3",".326","0.3","0.7",".375",".450","0.2","0.3",".667","0.0","1.4","1.4","0.2","0.3","0.1","0.2","0.5","1.9","Bullock,R"
"203","2014-15",23,"LAC","NBA","SF","25","2","10.5","0.9","2.2",".426","0.6","1.6",".385","0.3","0.6",".533",".565","0.2","0.2",".800","0.0","1.6","1.6","0.2","0.4","0.1","0.2","0.7","2.6","Bullock,R"
"204","2014-15",23,"PHO","NBA","SF","11","0","6.8","0.1","1.5",".063","0.0","0.6",".000","0.1","0.8",".111",".063","0.2","0.4",".500","0.1","0.8","0.9","0.2","0.1","0.2","0.2","0.2","0.4","Bullock,R"
"205","2015-16",24,"DET","NBA","SF","37","0","11.6","1.2","2.6",".439","0.6","1.4",".415","0.6","1.2",".467",".551","0.4","0.4",".933","0.4","1.5","1.8","0.7","0.3","0.1","0.2","0.8","3.3","Bullock,R"
"206","2016-17",25,"DET","NBA","SF","31","5","15.1","1.7","4.1",".422","0.9","2.4",".384","0.8","1.8",".473",".531","0.2","0.2",".714","0.4","1.6","2.1","0.9","0.6","0.1","0.3","0.7","4.5","Bullock,R"
"207","2017-18",26,"DET","NBA","SF","62","52","27.9","4.3","8.8",".489","2.0","4.5",".445","2.3","4.3",".536",".603","0.6","0.8",".796","0.4","2.0","2.5","1.5","0.8","0.2","0.8","1.1","11.3","Bullock,R"
"208","2018-19",27,"TOT","NBA","SG","63","60","29.8","3.9","9.4",".412","2.3","6.2",".377","1.5","3.2",".483",".537","1.2","1.3",".859","0.3","2.4","2.7","2.0","0.6","0.2","1.0","1.7","11.3","Bullock,R"
"209","2018-19",27,"DET","NBA","SG","44","44","30.8","4.1","10.0",".413","2.6","6.7",".388","1.5","3.3",".463",".542","1.3","1.5",".875","0.5","2.3","2.8","2.5","0.5","0.1","1.2","1.8","12.1","Bullock,R"
"210","2018-19",27,"LAL","NBA","SG","19","16","27.6","3.3","8.1",".412","1.8","5.2",".343","1.5","2.8",".537",".523","0.9","1.1",".810","0.1","2.5","2.6","1.1","0.8","0.4","0.6","1.6","9.3","Bullock,R"
"211","2019-20",28,"NYK","NBA","SG","29","19","23.6","3.1","7.7",".402","1.3","3.8",".333","1.8","3.9",".469",".484","0.6","0.7",".810","0.4","1.9","2.3","1.4","0.9","0.1","0.7","1.9","8.1","Bullock,R"
"212","2020-21",29,"NYK","NBA","SF","65","64","30.0","3.8","8.6",".442","2.5","6.1",".410","1.3","2.5",".521",".587","0.8","0.8",".909","0.2","3.2","3.4","1.5","0.8","0.2","0.7","2.2","10.9","Bullock,R"
"213","2021-22",30,"DAL","NBA","SF","49","18","25.3","2.8","6.8",".415","1.9","5.2",".363","0.9","1.6",".582",".554","0.6","0.7",".857","0.4","3.0","3.4","1.0","0.5","0.1","0.5","1.4","8.2","Bullock,R"
"214","2016-17",23,"DAL","NBA","PF","81","35","20.3","1.5","4.1",".372","0.7","2.4",".293","0.8","1.8",".479",".456","0.6","0.8",".754","0.7","2.1","2.7","0.8","0.6","0.3","0.6","1.5","4.3","Finney-Smith,D"
"215","2017-18",24,"DAL","NBA","PF","21","13","21.3","2.2","5.8",".380","1.0","3.2",".299","1.2","2.6",".481",".463","0.5","0.7",".733","1.0","2.5","3.6","1.2","0.5","0.2","1.0","2.0","5.9","Finney-Smith,D"
"216","2018-19",25,"DAL","NBA","SF","81","26","24.5","2.8","6.5",".432","1.0","3.1",".311","1.8","3.4",".544",".507","0.9","1.3",".709","1.7","3.1","4.8","1.2","0.9","0.4","0.9","2.3","7.5","Finney-Smith,D"
"217","2019-20",26,"DAL","NBA","PF","71","68","29.9","3.4","7.4",".466","1.6","4.3",".376","1.8","3.1",".589",".575","1.1","1.5",".722","2.0","3.7","5.7","1.6","0.6","0.5","1.0","2.5","9.5","Finney-Smith,D"
"218","2020-21",27,"DAL","NBA","PF","60","60","32.0","3.7","7.8",".472","2.0","5.0",".394","1.7","2.7",".616",".600","0.5","0.7",".756","1.6","3.8","5.4","1.7","0.9","0.4","0.8","2.3","9.8","Finney-Smith,D"
"219","2021-22",28,"DAL","NBA","PF","57","57","32.8","3.7","8.5",".437","1.9","5.1",".365","1.8","3.3",".547",".548","0.8","1.2",".682","1.6","3.2","4.8","1.9","1.2","0.5","1.1","2.3","10.1","Finney-Smith,D"
"220","2014-15",23,"TOT","NBA","PF","29","0","8.1","1.1","2.3",".463","0.1","0.4",".273","1.0","1.9",".500",".485","0.9","1.1",".758","0.6","1.1","1.7","0.3","0.3","0.2","0.4","1.4","3.1","Powell,D"
"221","2014-15",23,"BOS","NBA","PF","5","0","1.8","0.8","1.0",".800","0.0","0.0","","0.8","1.0",".800",".800","0.2","0.4",".500","0.0","0.2","0.2","0.0","0.4","0.0","0.4","0.2","1.8","Powell,D"
"222","2014-15",23,"DAL","NBA","PF","24","0","9.5","1.1","2.6",".435","0.1","0.5",".273","1.0","2.1",".471",".460","1.0","1.3",".774","0.8","1.3","2.0","0.4","0.3","0.3","0.4","1.6","3.4","Powell,D"
"223","2015-16",24,"DAL","NBA","PF","69","2","14.4","2.1","4.3",".493","0.0","0.2",".125","2.1","4.1",".514",".497","1.5","2.1",".739","1.2","2.7","4.0","0.6","0.5","0.3","0.6","1.7","5.8","Powell,D"
